ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1759074657769.968,1759074657861.978,91.068,70.563,Key.backspace,Key.backspace,
1759074657907.3,1759074658022.091,115.128,45.803,Char.r,Key.backspace,r
1759074658007.333,1759074658154.261,146.392,-14.852,Char.l,Char.r,l
1759074658113.827,1759074658255.474,141.25,-40.257,Char.s,Char.l,s
1759074658263.944,1759074658395.522,130.476,9.873,Char.m,Char.s,m
1759074658345.097,1759074658455.346,110.474,-50.277,Char.d,Char.m,d
1759074658501.479,1759074658667.141,166.142,45.776,Char.d,Char.d,d
1759074658592.148,1759074658783.838,192.262,-75.656,Char.m,Char.d,m
1759074658709.457,1759074658863.692,154.459,-75.043,Char.f,Char.m,f
1759074658909.014,1759074659013.723,105.732,45.073,Key.space,Char.f,
1759074659045.332,1759074659145.512,100.457,30.728,Char.r,Key.space,r
1759074659115.964,1759074659216.087,100.165,-29.576,Char.n,Char.r,n
1759074659227.118,1759074659328.161,101.187,10.613,Char.g,Char.n,g
1759074659318.125,1759074659447.271,129.879,-9.985,Char.u,Char.g,u
1759074659371.941,1759074659497.766,125.681,-75.258,Char.s,Char.u,s
1759074659468.408,1759074659589.954,121.148,-29.76,Char.g,Char.s,g
1759074659568.407,1759074659689.173,120.839,-20.837,Char.k,Char.g,k
1759074659680.027,1759074659808.484,128.773,-10.0,Char.r,Char.k,r
1759074659796.951,1759074659941.127,144.537,-11.781,Char.h,Char.r,h
1759074659865.055,1759074659982.343,117.164,-75.782,Key.space,Char.h,
1759074659921.522,1759074660041.912,120.529,-61.068,Char.d,Key.space,d
1759074660092.033,1759074660242.677,151.17,49.996,Key.shift,Char.d,
1759074660364.118,1759074660495.177,130.71,121.2,Char.t,Key.shift,t
1759074660506.139,1759074660595.174,89.219,11.472,Char.q,Char.t,q
1759074660455.315,1759074660605.347,150.455,-140.305,Char.m,Char.q,m
1759074660672.497,1759074660776.545,105.028,66.16,Char.s,Char.m,s
1759074660022.344,1759074660818.044,796.014,-754.931,Char.l,Char.s,l
1759074660808.019,1759074660959.028,151.292,-10.56,Char.e,Char.l,e
1759074660903.754,1759074660998.41,95.137,-55.352,Char.k,Char.e,k
1759074661125.401,1759074661241.253,116.132,126.705,Char..,Char.k,.
1759074661305.934,1759074661420.977,115.843,64.046,Key.space,Char..,
