ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1760424352653.162,1760424352759.275,105.719,-95.216,Char.r,Char.j,r
1760424352912.545,1760424352989.317,76.639,154.038,Key.backspace,Char.r,
1760424353054.435,1760424353129.336,74.686,65.114,Key.backspace,Key.backspace,
1760424353190.652,1760424353280.515,89.456,61.504,Key.backspace,Key.backspace,
1760424353311.384,1760424353405.826,94.276,30.55,Key.backspace,Key.backspace,
1760424353452.786,1760424353531.977,79.582,47.373,Key.backspace,Key.backspace,
1760424353577.135,1760424353693.99,116.582,45.354,Key.backspace,Key.backspace,
1760424353944.951,1760424354047.009,94.056,250.839,Char.q,Key.backspace,q
1760424354010.082,1760424354116.032,105.069,-28.465,Char.n,Char.q,n
1760424354114.028,1760424354228.383,114.584,-2.011,Char.s,Char.n,s
1760424354244.827,1760424354379.99,135.348,16.734,Char.d,Char.s,d
1760424354279.779,1760424354408.695,128.649,-100.108,Char.l,Char.d,l
1760424354358.897,1760424354460.177,101.116,-49.515,Key.space,Char.l,
1760424354450.303,1760424354549.943,100.096,-10.578,Char.w,Key.space,w
1760424354511.231,1760424354623.7,111.931,-38.333,Char.j,Char.w,j
1760424354561.19,1760424354651.6,89.507,-62.134,Char.r,Char.j,r
1760424354710.732,1760424354811.163,100.983,59.713,Char.g,Char.r,g
1760424354779.781,1760424354879.514,94.601,-32.202,Char.l,Char.g,l
1760424354862.096,1760424354963.008,100.501,-11.453,Char.s,Char.l,s
1760424354947.246,1760424355033.496,86.261,-15.728,Key.space,Char.s,
1760424355065.578,1760424355115.93,50.431,32.261,Char.g,Key.space,g
1760424355407.57,1760424355516.908,108.749,291.756,Char.h,Char.g,h
1760424355648.688,1760424355728.644,80.368,131.583,Char.o,Char.h,o
1760424355724.259,1760424355790.438,66.01,-4.614,Char.s,Char.o,s
1760424355798.947,1760424355879.725,79.608,9.488,Char.m,Char.s,m
1760424355861.466,1760424355949.372,87.756,-17.372,Char.s,Char.m,s
1760424355936.981,1760424356029.675,93.169,-12.746,Key.space,Char.s,
1760424356215.977,1760424356294.486,77.03,186.28,Key.backspace,Key.space,
1760424356361.429,1760424356434.838,73.894,67.638,Key.backspace,Key.backspace,
1760424356490.179,1760424356563.82,73.851,55.022,Key.backspace,Key.backspace,
1760424356890.097,1760424356988.5,98.164,326.522,Char.g,Key.backspace,g
1760424356953.419,1760424357059.592,106.125,-34.933,Char.h,Char.g,h
1760424357098.201,1760424357220.025,122.01,38.645,Char.v,Char.h,v
1760424357195.664,1760424357270.591,74.811,-24.605,Char.o,Char.v,o
1760424357280.16,1760424357374.745,91.625,9.821,Char.s,Char.o,s
1760424357352.898,1760424357425.768,73.581,-18.82,Char.m,Char.s,m
1760424357436.954,1760424357505.731,68.364,10.71,Char.s,Char.m,s
1760424357475.998,1760424357573.047,90.875,-30.189,Key.space,Char.s,
1760424357599.171,1760424357679.35,79.559,33.148,Char.w,Key.space,w
1760424357638.234,1760424357729.668,91.272,-40.43,Char.h,Char.w,h
1760424357715.881,1760424357809.449,93.343,-14.095,Char.t,Char.h,t
1760424357803.989,1760424357879.882,75.825,-4.865,Char.p,Char.t,p
