ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1763443009496.5,1763443009582.825,86.319,-65.563,Char.s,Char.h,s
1763443009673.559,1763443009793.6,120.04,90.734,Char.s,Char.s,s
1763443009719.112,1763443009855.388,136.27,-74.482,Char.o,Char.s,o
1763443009873.771,1763443010004.818,131.045,18.389,Char.t,Char.o,t
1763443009964.629,1763443010176.105,211.472,-40.187,Char.j,Char.t,j
1763443010095.371,1763443010236.341,140.966,-80.73,Key.space,Char.j,
1763443010478.399,1763443010624.121,145.719,242.063,Char.n,Key.space,n
1763443010428.192,1763443010629.178,200.983,-195.926,Char.a,Char.n,a
1763443010553.862,1763443010689.636,135.771,-75.313,Char.j,Char.a,j
1763443010675.121,1763443010800.437,125.303,-14.512,Char.f,Char.j,f
1763443010780.511,1763443010912.871,132.354,-19.913,Char.k,Char.f,k
1763443010931.551,1763443011113.896,182.336,18.684,Char.e,Char.k,e
1763443011057.553,1763443011223.449,165.893,-56.333,Char.h,Char.e,h
1763443011142.707,1763443011263.562,120.85,-80.74,Key.space,Char.h,
1763443011238.438,1763443011404.812,166.368,-25.119,Char.a,Key.space,a
1763443011354.335,1763443011489.823,135.484,-50.47,Char.k,Char.a,k
1763443011470.864,1763443011576.066,105.197,-18.956,Char.s,Char.k,s
1763443011657.622,1763443011758.274,100.646,81.56,Char.e,Char.s,e
1763443011742.451,1763443011858.791,116.334,-15.817,Char.m,Char.e,m
1763443011839.089,1763443011923.314,84.221,-19.696,Char.f,Char.m,f
1763443012039.609,1763443012155.786,116.17,116.299,Char.r,Char.f,r
1763443012109.804,1763443012273.588,163.779,-45.975,Char.l,Char.r,l
1763443012221.603,1763443012356.59,134.984,-51.982,Char.s,Char.l,s
1763443012331.484,1763443012426.595,95.109,-25.103,Key.space,Char.s,
1763443012442.101,1763443012547.753,105.648,15.51,Char.g,Key.space,g
